POLICY: BEST FIT	MEMORY SIZE: 1024


NUMBER 	SEQUENCE 	SIZE 	ADR 	MEMORY LEFT 	LARGEST CHUNK
218 	alloc 		65568 	177216 		-384 		124832
219 	alloc 		14816 	242784 		-15200 		124832
220 	free 		15328 	0 		128 		124832
221 	free 		46304 	0 		46432 		124832
222 	free 		94240 	0 		140672 		124832
223 	free 		63648 	0 		204320 		124832
224 	free 		14816 	0 		219136 		124832
225 	free 		69472 	0 		288608 		124832
226 	alloc 		122592 	0 		166016 		124832
227 	alloc 		16480 	122592 		149536 		124832
228 	free 		101536 	0 		251072 		124832
229 	free 		102560 	0 		353632 		124832
230 	alloc 		122080 	0 		231552 		124832
231 	free 		14240 	0 		245792 		124832
232 	free 		112480 	0 		358272 		124832
233 	free 		105760 	0 		464032 		124832
234 	alloc 		116000 	0 		348032 		124832
235 	alloc 		65824 	116000 		282208 		124832
236 	alloc 		110944 	181824 		171264 		124832
237 	free 		80608 	0 		251872 		124832
238 	alloc 		36192 	0 		215680 		124832
239 	alloc 		58336 	36192 		157344 		124832
240 	free 		48992 	0 		206336 		124832
241 	free 		122592 	0 		328928 		124832
242 	free 		116000 	0 		444928 		124832
243 	alloc 		57184 	0 		387744 		124832
244 	free 		16480 	0 		404224 		124832
245 	free 		65568 	0 		469792 		124832
246 	free 		128224 	0 		598016 		124832
247 	alloc 		105632 	0 		492384 		124832
248 	alloc 		121056 	105632 		371328 		124832
249 	free 		121056 	0 		492384 		124832
250 	free 		122080 	0 		614464 		124832
251 	alloc 		42080 	0 		572384 		124832
252 	alloc 		87328 	0 		485056 		124832
253 	alloc 		8352 	0 		476704 		124832
254 	alloc 		48416 	0 		428288 		124832
255 	free 		105632 	0 		533920 		124832
256 	free 		42080 	0 		576000 		124832
257 	alloc 		17312 	0 		558688 		124832
258 	free 		57184 	0 		615872 		124832
259 	alloc 		63136 	0 		552736 		124832
260 	free 		110944 	0 		663680 		124832
261 	free 		65824 	0 		729504 		124832
262 	alloc 		47328 	0 		682176 		124832
263 	free 		36192 	0 		718368 		124832
264 	free 		58336 	0 		776704 		124832
265 	alloc 		52256 	0 		724448 		124832
266 	alloc 		118048 	52256 		606400 		124832
267 	alloc 		98656 	170304 		507744 		124832
268 	alloc 		11552 	268960 		496192 		124832
269 	alloc 		125344 	280512 		370848 		124832
270 	free 		17312 	0 		388160 		124832
271 	alloc 		116064 	0 		272096 		124832
272 	alloc 		69664 	116064 		202432 		124832
273 	free 		116064 	0 		318496 		124832
274 	free 		48416 	0 		366912 		124832
275 	alloc 		114976 	0 		251936 		124832
276 	alloc 		44064 	114976 		207872 		124832
277 	free 		8352 	0 		216224 		124832
278 	alloc 		39520 	0 		176704 		124832
279 	alloc 		106784 	39520 		69920 		124832
280 	free 		47328 	0 		117248 		124832
281 	free 		87328 	0 		204576 		124832
282 	free 		63136 	0 		267712 		124832
283 	alloc 		24096 	0 		243616 		124832
284 	alloc 		71968 	24096 		171648 		124832
285 	free 		44064 	0 		215712 		124832
286 	alloc 		58976 	0 		156736 		124832
287 	free 		69664 	0 		226400 		124832
288 	free 		98656 	0 		325056 		124832
289 	free 		125344 	0 		450400 		124832
290 	free 		106784 	0 		557184 		124832
291 	free 		52256 	0 		609440 		124832
292 	alloc 		111008 	0 		498432 		124832
293 	free 		11552 	0 		509984 		124832
294 	alloc 		42336 	0 		467648 		124832
295 	alloc 		121184 	42336 		346464 		124832
296 	free 		118048 	0 		464512 		124832
297 	alloc 		26848 	0 		437664 		124832
298 	alloc 		77216 	26848 		360448 		124832
299 	alloc 		103776 	104064 		256672 		124832
300 	alloc 		120480 	207840 		136192 		124832
301 	free 		71968 	0 		208160 		124832
302 	alloc 		118560 	0 		89600 		124832
303 	alloc 		42080 	0 		47520 		124832
304 	free 		114976 	0 		162496 		124832
305 	free 		39520 	0 		202016 		124832
306 	free 		42336 	0 		244352 		124832
307 	alloc 		72992 	0 		171360 		124832
308 	free 		118560 	0 		289920 		124832
309 	alloc 		44512 	0 		245408 		124832
310 	free 		120480 	0 		365888 		124832
311 	alloc 		32224 	0 		333664 		124832
312 	alloc 		87648 	32224 		246016 		124832
313 	free 		24096 	0 		270112 		124832
314 	alloc 		32352 	0 		237760 		124832
315 	free 		58976 	0 		296736 		124832
316 	free 		26848 	0 		323584 		124832
317 	free 		111008 	0 		434592 		124832
318 	alloc 		63584 	0 		371008 		124832
319 	free 		42080 	0 		413088 		124832
320 	alloc 		30624 	0 		382464 		124832
321 	alloc 		18336 	30624 		364128 		124832
322 	free 		121184 	0 		485312 		124832
323 	free 		44512 	0 		529824 		124832
324 	alloc 		224 	0 		529600 		124832
325 	free 		103776 	0 		633376 		124832
326 	alloc 		113760 	0 		519616 		124832
327 	free 		77216 	0 		596832 		124832
328 	alloc 		12960 	0 		583872 		124832
329 	alloc 		46688 	12960 		537184 		124832
330 	alloc 		44128 	59648 		493056 		124832
331 	alloc 		86176 	103776 		406880 		124832
332 	alloc 		109792 	189952 		297088 		124832
333 	free 		32352 	0 		329440 		124832
334 	alloc 		74784 	0 		254656 		124832
335 	free 		72992 	0 		327648 		124832
336 	alloc 		1376 	0 		326272 		124832
337 	free 		113760 	0 		440032 		124832
338 	free 		30624 	0 		470656 		124832
339 	free 		32224 	0 		502880 		124832
340 	free 		87648 	0 		590528 		124832
341 	alloc 		50848 	0 		539680 		124832
342 	alloc 		80800 	50848 		458880 		124832
343 	free 		63584 	0 		522464 		124832
344 	free 		12960 	0 		535424 		124832
345 	alloc 		117088 	0 		418336 		124832
346 	alloc 		112864 	117088 		305472 		124832
347 	alloc 		3616 	229952 		301856 		124832
348 	free 		224 	0 		302080 		124832
349 	alloc 		56224 	0 		245856 		124832
350 	alloc 		128160 	56224 		117696 		124832
351 	free 		18336 	0 		136032 		124832
352 	alloc 		85472 	0 		50560 		124832
353 	free 		44128 	0 		94688 		124832
354 	alloc 		55456 	0 		39232 		124832
355 	free 		46688 	0 		85920 		124832
356 	free 		74784 	0 		160704 		124832
357 	free 		1376 	0 		162080 		124832
358 	free 		109792 	0 		271872 		124832
359 	free 		86176 	0 		358048 		124832
360 	alloc 		23264 	0 		334784 		124832
361 	free 		50848 	0 		385632 		124832
362 	free 		80800 	0 		466432 		124832
363 	free 		117088 	0 		583520 		124832
364 	alloc 		37792 	0 		545728 		124832
365 	free 		3616 	0 		549344 		124832
366 	free 		23264 	0 		572608 		124832
367 	free 		56224 	0 		628832 		124832
368 	alloc 		69728 	0 		559104 		124832
369 	alloc 		2208 	69728 		556896 		124832
370 	alloc 		6368 	71936 		550528 		124832
371 	alloc 		40608 	78304 		509920 		124832
372 	alloc 		103328 	118912 		406592 		124832
373 	alloc 		53280 	222240 		353312 		124832
374 	free 		112864 	0 		466176 		124832
375 	alloc 		87200 	0 		378976 		124832
376 	free 		69728 	0 		448704 		124832
377 	alloc 		70752 	0 		377952 		124832
378 	alloc 		68832 	70752 		309120 		124832
379 	free 		85472 	0 		394592 		124832
380 	free 		128160 	0 		522752 		124832
381 	alloc 		36000 	0 		486752 		124832
382 	free 		55456 	0 		542208 		124832
383 	free 		37792 	0 		580000 		124832
384 	alloc 		117344 	0 		462656 		124832
385 	alloc 		46176 	117344 		416480 		124832
386 	free 		87200 	0 		503680 		124832
387 	alloc 		83872 	0 		419808 		124832
388 	free 		40608 	0 		460416 		124832
389 	alloc 		118112 	0 		342304 		124832
390 	free 		36000 	0 		378304 		124832
391 	free 		103328 	0 		481632 		124832
392 	alloc 		91808 	0 		389824 		124832
393 	free 		53280 	0 		443104 		124832
394 	alloc 		40608 	0 		402496 		124832
395 	alloc 		27040 	40608 		375456 		124832
396 	free 		118112 	0 		493568 		124832
397 	free 		6368 	0 		499936 		124832
398 	free 		2208 	0 		502144 		124832
399 	alloc 		37344 	0 		464800 		124832
400 	alloc 		45152 	37344 		419648 		124832
401 	alloc 		21152 	82496 		398496 		124832
402 	alloc 		107168 	103648 		291328 		124832
403 	alloc 		72416 	210816 		218912 		124832
404 	free 		83872 	0 		302784 		124832
405 	free 		70752 	0 		373536 		124832
406 	alloc 		30944 	0 		342592 		124832
407 	free 		68832 	0 		411424 		124832
408 	alloc 		66208 	0 		345216 		124832
409 	alloc 		108512 	66208 		236704 		124832
410 	free 		45152 	0 		281856 		124832
411 	free 		91808 	0 		373664 		124832
412 	alloc 		64160 	0 		309504 		124832
413 	free 		46176 	0 		355680 		124832
414 	free 		117344 	0 		473024 		124832
415 	alloc 		22304 	0 		450720 		124832
416 	free 		21152 	0 		471872 		124832
417 	alloc 		28896 	0 		442976 		124832
418 	free 		27040 	0 		470016 		124832
419 	free 		37344 	0 		507360 		124832
420 	free 		40608 	0 		547968 		124832
421 	free 		72416 	0 		620384 		124832
422 	free 		66208 	0 		686592 		124832
423 	alloc 		61856 	0 		624736 		124832
424 	free 		107168 	0 		731904 		124832
425 	free 		30944 	0 		762848 		124832
426 	alloc 		54688 	0 		708160 		124832
427 	alloc 		7648 	54688 		700512 		124832
428 	alloc 		85728 	62336 		614784 		124832
429 	alloc 		111136 	148064 		503648 		124832
430 	free 		28896 	0 		532544 		124832
431 	free 		54688 	0 		587232 		124832
432 	free 		22304 	0 		609536 		124832
433 	alloc 		10784 	0 		598752 		124832
434 	alloc 		95520 	10784 		503232 		124832
435 	free 		61856 	0 		565088 		124832
436 	free 		108512 	0 		673600 		124832
437 	free 		111136 	0 		784736 		124832
438 	alloc 		67104 	0 		717632 		124832
439 	alloc 		129184 	67104 		588448 		124832
440 	free 		64160 	0 		652608 		124832
441 	free 		10784 	0 		663392 		124832
442 	alloc 		7904 	0 		655488 		124832
443 	free 		85728 	0 		741216 		124832
444 	alloc 		18784 	0 		722432 		124832
445 	alloc 		40032 	18784 		682400 		124832
446 	alloc 		119200 	58816 		563200 		124832
447 	alloc 		28384 	178016 		534816 		124832
448 	alloc 		103264 	206400 		431552 		124832
449 	alloc 		74464 	309664 		357088 		124832
450 	alloc 		3936 	384128 		353152 		124832
451 	free 		129184 	0 		482336 		124832
452 	alloc 		13728 	0 		468608 		124832
453 	free 		7904 	0 		476512 		124832
454 	free 		67104 	0 		543616 		124832
455 	alloc 		89696 	0 		453920 		124832
456 	free 		119200 	0 		573120 		124832
457 	free 		7648 	0 		580768 		124832
458 	free 		74464 	0 		655232 		124832
459 	free 		103264 	0 		758496 		124832
460 	alloc 		96224 	0 		662272 		124832
461 	alloc 		114784 	96224 		547488 		124832
462 	free 		89696 	0 		637184 		124832
463 	free 		40032 	0 		677216 		124832
464 	free 		95520 	0 		772736 		124832
465 	alloc 		47200 	0 		725536 		124832
466 	alloc 		45152 	47200 		680384 		124832
467 	free 		3936 	0 		684320 		124832
468 	alloc 		11680 	0 		672640 		124832
469 	alloc 		91040 	11680 		581600 		124832
470 	free 		11680 	0 		593280 		124832
471 	alloc 		126944 	0 		466336 		124832
472 	free 		28384 	0 		494720 		124832
473 	free 		126944 	0 		621664 		126944
474 	free 		18784 	0 		640448 		126944
475 	alloc 		105248 	0 		535200 		126944
476 	alloc 		111264 	105248 		423936 		126944
477 	free 		96224 	0 		520160 		126944
478 	alloc 		54624 	0 		465536 		126944
479 	free 		13728 	0 		479264 		126944
480 	free 		91040 	0 		570304 		126944
481 	free 		45152 	0 		615456 		126944
482 	free 		111264 	0 		726720 		126944
483 	free 		114784 	0 		841504 		126944
484 	alloc 		115872 	0 		725632 		126944
485 	alloc 		97376 	115872 		628256 		126944
486 	alloc 		71264 	213248 		556992 		126944
487 	alloc 		30880 	284512 		526112 		126944
488 	alloc 		34016 	315392 		492096 		126944
489 	alloc 		121504 	349408 		370592 		126944
490 	alloc 		34784 	470912 		335808 		126944
491 	free 		47200 	0 		383008 		126944
492 	alloc 		41248 	0 		341760 		126944
493 	alloc 		63904 	41248 		277856 		126944
494 	free 		121504 	0 		399360 		126944
495 	alloc 		127520 	0 		271840 		126944
496 	free 		41248 	0 		313088 		126944
497 	free 		71264 	0 		384352 		126944
498 	free 		54624 	0 		438976 		126944
499 	free 		115872 	0 		554848 		126944
500 	alloc 		33760 	0 		521088 		126944
501 	free 		105248 	0 		626336 		126944
502 	alloc 		78112 	0 		548224 		126944
503 	free 		127520 	0 		675744 		127520
504 	alloc 		40928 	0 		634816 		127520
505 	alloc 		32800 	40928 		602016 		127520
506 	alloc 		17568 	73728 		584448 		127520
507 	free 		63904 	0 		648352 		127520
508 	free 		97376 	0 		745728 		127520
509 	free 		30880 	0 		776608 		127520
510 	free 		34016 	0 		810624 		127520
511 	alloc 		32672 	0 		777952 		127520
512 	alloc 		93280 	32672 		684672 		127520
513 	free 		33760 	0 		718432 		127520
514 	alloc 		129056 	0 		589376 		127520
515 	free 		32800 	0 		622176 		127520
516 	free 		17568 	0 		639744 		127520
517 	free 		34784 	0 		674528 		127520
518 	alloc 		123872 	0 		550656 		127520
519 	alloc 		40160 	123872 		510496 		127520
520 	alloc 		108320 	164032 		402176 		127520
521 	alloc 		14752 	272352 		387424 		127520
522 	alloc 		92512 	287104 		294912 		127520
523 	free 		123872 	0 		418784 		127520
524 	free 		129056 	0 		547840 		129056
525 	free 		40928 	0 		588768 		129056
526 	free 		108320 	0 		697088 		129056
527 	alloc 		71904 	0 		625184 		129056
528 	alloc 		32608 	71904 		592576 		129056
529 	free 		78112 	0 		670688 		129056
530 	alloc 		19360 	0 		651328 		129056
531 	alloc 		76256 	19360 		575072 		129056
532 	alloc 		83040 	95616 		492032 		129056
533 	free 		32672 	0 		524704 		129056
534 	free 		92512 	0 		617216 		129056
535 	alloc 		117408 	0 		499808 		129056
536 	alloc 		103520 	117408 		396288 		129056
537 	alloc 		55584 	220928 		340704 		129056
538 	alloc 		35168 	276512 		305536 		129056
539 	free 		14752 	0 		320288 		129056
540 	free 		35168 	0 		355456 		129056
541 	free 		93280 	0 		448736 		129056
542 	alloc 		57888 	0 		390848 		129056
543 	free 		40160 	0 		431008 		129056
544 	alloc 		105312 	0 		325696 		129056
545 	free 		76256 	0 		401952 		129056
546 	alloc 		23584 	0 		378368 		129056
547 	alloc 		95584 	23584 		282784 		129056
548 	free 		23584 	0 		306368 		129056
549 	alloc 		33632 	0 		272736 		129056
550 	free 		71904 	0 		344640 		129056
551 	alloc 		117344 	0 		227296 		129056
552 	free 		32608 	0 		259904 		129056
553 	free 		19360 	0 		279264 		129056
554 	alloc 		49888 	0 		229376 		129056
555 	free 		49888 	0 		279264 		129056
556 	alloc 		126048 	0 		153216 		129056
557 	free 		95584 	0 		248800 		129056
558 	free 		126048 	0 		374848 		129056
559 	free 		117408 	0 		492256 		129056
560 	free 		83040 	0 		575296 		129056
561 	alloc 		76064 	0 		499232 		129056
562 	alloc 		36832 	76064 		462400 		129056
563 	free 		57888 	0 		520288 		129056
564 	free 		105312 	0 		625600 		129056
565 	free 		55584 	0 		681184 		129056
566 	free 		103520 	0 		784704 		129056
567 	alloc 		71008 	0 		713696 		129056
568 	alloc 		8672 	71008 		705024 		129056
569 	free 		117344 	0 		822368 		129056
570 	alloc 		49760 	0 		772608 		129056
571 	alloc 		94816 	49760 		677792 		129056
572 	free 		94816 	0 		772608 		129056
573 	alloc 		127328 	0 		645280 		129056
574 	free 		36832 	0 		682112 		129056
575 	free 		76064 	0 		758176 		129056
576 	alloc 		72992 	0 		685184 		129056
577 	free 		33632 	0 		718816 		129056
578 	free 		127328 	0 		846144 		129056
579 	alloc 		93408 	0 		752736 		129056
580 	alloc 		81568 	0 		671168 		129056
581 	alloc 		100960 	0 		570208 		129056
582 	alloc 		52576 	0 		517632 		129056
583 	alloc 		69664 	0 		447968 		129056
584 	alloc 		75040 	0 		372928 		129056
585 	free 		75040 	0 		447968 		129056
586 	alloc 		82656 	0 		365312 		129056
587 	alloc 		72864 	82656 		292448 		129056
588 	free 		71008 	0 		363456 		129056
589 	alloc 		62432 	0 		301024 		129056
590 	alloc 		53280 	62432 		247744 		129056
591 	alloc 		48992 	0 		198752 		129056
592 	alloc 		58208 	0 		140544 		129056
593 	free 		93408 	0 		233952 		129056
594 	free 		49760 	0 		283712 		129056
595 	free 		62432 	0 		346144 		129056
596 	free 		8672 	0 		354816 		129056
597 	free 		48992 	0 		403808 		129056
598 	free 		72864 	0 		476672 		129056
599 	alloc 		55456 	0 		421216 		129056
600 	alloc 		35232 	0 		385984 		129056
601 	free 		72992 	0 		458976 		129056
602 	free 		35232 	0 		494208 		129056
603 	alloc 		1824 	0 		492384 		129056
604 	alloc 		65568 	1824 		426816 		129056
605 	alloc 		57440 	67392 		369376 		129056
606 	free 		1824 	0 		371200 		129056
607 	free 		81568 	0 		452768 		129056
608 	free 		52576 	0 		505344 		129056
609 	alloc 		24288 	0 		481056 		129056
610 	alloc 		91040 	0 		390016 		129056
611 	free 		100960 	0 		490976 		129056
612 	alloc 		102944 	0 		388032 		129056
613 	free 		69664 	0 		457696 		129056
614 	alloc 		78304 	0 		379392 		129056
615 	free 		82656 	0 		462048 		129056
616 	free 		55456 	0 		517504 		129056
617 	alloc 		98528 	0 		418976 		129056
618 	alloc 		54304 	98528 		364672 		129056
619 	free 		53280 	0 		417952 		129056
620 	free 		58208 	0 		476160 		129056
621 	alloc 		126240 	0 		349920 		129056
622 	free 		24288 	0 		374208 		129056
623 	alloc 		97568 	0 		276640 		129056
624 	free 		57440 	0 		334080 		129056
625 	free 		54304 	0 		388384 		129056
626 	alloc 		78560 	0 		309824 		129056
627 	alloc 		57952 	78560 		251872 		129056
628 	free 		65568 	0 		317440 		129056
629 	alloc 		81184 	0 		236256 		129056
630 	free 		91040 	0 		327296 		129056
631 	alloc 		76000 	0 		251296 		129056
632 	alloc 		108896 	76000 		142400 		129056
633 	alloc 		15136 	184896 		127264 		129056
634 	alloc 		65696 	200032 		61568 		129056
635 	alloc 		100448 	265728 		-38880 		129056
636 	free 		78560 	0 		39680 		129056
637 	free 		97568 	0 		137248 		129056
638 	free 		15136 	0 		152384 		129056
639 	free 		98528 	0 		250912 		129056
640 	free 		102944 	0 		353856 		129056
641 	alloc 		67424 	0 		286432 		129056
642 	free 		65696 	0 		352128 		129056
643 	free 		78304 	0 		430432 		129056
644 	alloc 		15648 	0 		414784 		129056
645 	alloc 		19744 	15648 		395040 		129056
646 	alloc 		117536 	35392 		277504 		129056
647 	free 		126240 	0 		403744 		129056
648 	free 		67424 	0 		471168 		129056
649 	free 		81184 	0 		552352 		129056
