	MANAGEMENT = Buddy System		SIZE: 1024 KB

Failed Req 85 is size 79840
 652		 alloc		 41568		131072		344064		262144
 653		  free		100448		    -1		     0		     0
 654		 alloc		 48608		196608		278528		262144
 655		  free		 76000		     0		409600		262144
 656		  free		 57952		     0		475136		262144
 657		  free		108896		    -1		     0		     0
 658		 alloc		 55712		393216		409600		262144
 659		  free		 19744		     0		442368		262144
 660		  free		 55712		     0		507904		262144
 661		 alloc		 27296		491520		475136		262144
 662		  free		117536		     0		606208		262144
 663		 alloc		127584		262144		475136		262144
 664		 alloc		 12704		475136		458752		262144
 665		  free		 15648		     0		475136		262144
 666		  free		 41568		     0		540672		262144
 667		 alloc		105632		524288		409600		262144
 668		  free		 80928		     0		540672		262144
 669		  free		105632		     0		671744		262144
 670		 alloc		 53664		131072		606208		262144
 671		 alloc		 30752		393216		573440		262144
 672		  free		 53664		     0		638976		262144
 673		 alloc		 51552		131072		573440		262144
 674		 alloc		 59232		     0		507904		262144
 675		  free		 48608		     0		573440		262144
 676		 alloc		126816		524288		442368		262144
 677		  free		 12704		     0		458752		262144
 678		 alloc		 54688		 65536		393216		262144
 679		 alloc		  9760		425984		376832		262144
 680		  free		 76512		     0		507904		262144
 681		 alloc		111456		655360		376832		262144
 682		 alloc		 28896		458752		344064		262144
 683		 alloc		 45088		196608		278528		262144
 684		  free		 30752		     0		311296		262144
 685		 alloc		 11040		442368		294912		262144
 686		  free		127584		     0		425984		262144
 687		 alloc		 52000		262144		360448		262144
 688		 alloc		 16736		393216		327680		262144
 689		 alloc		 62816		327680		262144		262144
 690		  free		 16736		     0		294912		262144
 691		  free		 27296		     0		327680		262144
 692		  free		 59232		     0		393216		262144
 693		  free		 51552		     0		458752		262144
 694		 alloc		  3040		393216		454656		262144
 695		 alloc		 56672		     0		389120		262144
 696		 alloc		 31584		491520		356352		262144
 697		  free		 28896		     0		389120		262144
 698		  free		 45088		     0		454656		262144
 699		  free		  9760		     0		471040		262144
 700		  free		111456		     0		602112		262144
 701		 alloc		 81888		131072		471040		262144
 702		  free		 11040		     0		487424		262144
 703		 alloc		 44320		655360		421888		262144
 704		 alloc		 75040		786432		290816		131072
 705		  free		126816		     0		421888		131072
 706		  free		 54688		     0		487424		131072
 707		 alloc		113376		524288		356352		131072
 708		  free		 44320		     0		421888		131072
 709		 alloc		 21472		425984		389120		131072
 710		 alloc		 19744		458752		356352		131072
 711		  free		 52000		     0		421888		131072
 712		  free		  3040		     0		425984		131072
 713		 alloc		123936		655360		294912		131072
 714		 alloc		117664		917504		163840		 65536
 715		  free		 81888		     0		294912		131072
 716		  free		 62816		     0		360448		131072
 717		 alloc		 71712		131072		229376		131072
 718		  free		113376		     0		360448		131072
 719		 alloc		 31584		393216		327680		131072
 720		  free		 56672		     0		393216		131072
 721		 alloc		114592		     0		262144		131072
 722		  free		 71712		     0		393216		131072
 723		 alloc		   608		131072		392192		131072
 724		 alloc		 19360		163840		359424		131072
 725		 alloc		 58592		196608		293888		131072
 726		  free		 31584		     0		326656		131072
 727		  free		 21472		     0		359424		131072
 728		  free		 58592		     0		424960		131072
 729		 alloc		 51360		196608		359424		131072
 730		  free		123936		     0		490496		262144
 731		  free		 75040		     0		621568		262144
 732		  free		 19744		     0		654336		262144
 733		 alloc		 22112		425984		621568		262144
 734		 alloc		108960		262144		490496		262144
 735		 alloc		 18016		458752		457728		262144
 736		 alloc		 24864		491520		424960		262144
 737		 alloc		 92064		786432		293888		262144
 738		  free		108960		     0		424960		262144
 739		 alloc		 88800		262144		293888		262144
 740		  free		114592		     0		424960		262144
 741		 alloc		 27296		     0		392192		262144
 742		  free		 31584		     0		424960		262144
 743		  free		117664		     0		556032		262144
 744		  free		   608		     0		557056		262144
 745		  free		 88800		     0		688128		262144
 746		 alloc		 99040		262144		557056		262144
 747		  free		 19360		     0		589824		262144
 748		  free		 22112		     0		622592		262144
 749		 alloc		117920		917504		491520		262144
 750		  free		 99040		     0		622592		262144
 751		  free		 92064		     0		753664		262144
 752		  free		 18016		     0		786432		262144
 753		 alloc		 76064		262144		655360		262144
 754		  free		 51360		     0		720896		262144
 755		 alloc		 38816		 65536		655360		262144
 756		 alloc		 32544		 32768		622592		262144
 757		  free		 76064		     0		753664		262144
 758		 alloc		 22880		458752		720896		262144
 759		  free		 24864		     0		753664		262144
 760		 alloc		 56096		393216		688128		262144
 761		 alloc		 31328		491520		655360		262144
 762		 alloc		  3360		131072		651264		262144
 763		  free		 22880		     0		684032		262144
 764		 alloc		105696		262144		552960		262144
 765		 alloc		 97952		786432		421888		262144
 766		  free		117920		     0		552960		262144
 767		  free		 27296		     0		585728		262144
 768		 alloc		 19808		     0		552960		262144
 769		 alloc		 18272		163840		520192		262144
 770		 alloc		115680		917504		389120		262144
 771		 alloc		 53984		196608		323584		262144
 772		  free		115680		     0		454656		262144
 773		  free		 38816		     0		520192		262144
 774		 alloc		112032		917504		389120		262144
 775		 alloc		  5792		139264		380928		262144
 776		  free		 31328		     0		413696		262144
 777		  free		 32544		     0		446464		262144
 778		  free		  5792		     0		454656		262144
 779		 alloc		 28384		 32768		421888		262144
 780		 alloc		121824		524288		290816		131072
 781		  free		 18272		     0		323584		131072
 782		  free		 19808		     0		356352		131072
 783		 alloc		 15456		147456		339968		131072
 784		  free		 97952		     0		471040		131072
 785		  free		 15456		     0		487424		131072
 786		  free		105696		     0		618496		131072
 787		 alloc		 17824		     0		585728		131072
 788		  free		112032		     0		716800		262144
 789		 alloc		 16736		163840		684032		262144
 790		  free		 56096		     0		749568		262144
 791		  free		  3360		     0		753664		262144
 792		 alloc		 81376		655360		622592		262144
 793		 alloc		 39328		 65536		557056		262144
 794		 alloc		 34592		262144		491520		262144
 795		  free		 53984		     0		557056		262144
 796		 alloc		124896		393216		425984		262144
 797		  free		 39328		     0		491520		262144
 798		 alloc		 69856		786432		360448		131072
 799		 alloc		 92640		917504		229376		 65536
 800		  free		 28384		     0		262144		 65536
 801		  free		 16736		     0		294912		131072
 802		 alloc		126624		131072		163840		 65536
 803		 alloc		 16864		 32768		131072		 65536
 804		  free		 92640		     0		262144		131072
 805		  free		 81376		     0		393216		131072
 806		  free		121824		     0		524288		262144
 807		 alloc		 39520		 65536		458752		262144
 808		 alloc		  4128		327680		450560		262144
 809		  free		 16864		     0		483328		262144
 810		  free		 17824		     0		516096		262144
 811		 alloc		125984		917504		385024		262144
 812		 alloc		107040		524288		253952		131072
 813		 alloc		123808		655360		122880		 65536
 814		 alloc		 77088		    -1		     0		 65536
 815		  free		123808		     0		253952		131072
 816		  free		126624		     0		385024		131072
 817		  free		 69856		     0		516096		131072
 818		  free		 39520		     0		581632		262144
 819		 alloc		 82912		655360		450560		262144
 820		 alloc		 51552		786432		385024		262144
 821		 alloc		 67360		     0		253952		131072
 822		  free		 34592		     0		319488		131072
 823		 alloc		 76000		131072		188416		 65536
 824		 alloc		 23840		360448		155648		 65536
 825		  free		124896		     0		286720		131072
 826		  free		 76000		     0		417792		131072
 827		 alloc		 38112		262144		352256		131072
 828		 alloc		110112		131072		221184		131072
 829		  free		 67360		     0		352256		131072
 830		  free		110112		     0		483328		262144
 831		  free		  4128		     0		491520		262144
 832		 alloc		  2656		327680		487424		262144
 833		  free		  2656		     0		491520		262144
 834		 alloc		120352		393216		360448		262144
 835		 alloc		 80864		     0		229376		131072
 836		 alloc		 48544		851968		163840		131072
 837		  free		125984		     0		294912		131072
 838		 alloc		 18784		327680		262144		131072
 839		 alloc		 50592		131072		196608		131072
 840		  free		107040		     0		327680		131072
 841		 alloc		 54880		196608		262144		131072
 842		  free		 77088		    -1		     0		     0
 843		  free		 51552		     0		327680		131072
 844		  free		120352		     0		458752		131072
 845		  free		 82912		     0		589824		262144
 846		 alloc		103264		393216		458752		262144
 847		 alloc		114464		917504		327680		262144
 848		  free		103264		     0		458752		262144
 849		 alloc		 14112		786432		442368		262144
 850		  free		 48544		     0		507904		262144
 851		 alloc		 21344		819200		475136		262144
 852		  free		114464		     0		606208		262144
 853		  free		 80864		     0		737280		262144
 854		  free		 23840		     0		770048		262144
 855		 alloc		 56928		851968		704512		262144
 856		 alloc		126624		     0		573440		262144
 857		  free		 38112		     0		638976		262144
 858		 alloc		 63584		262144		573440		262144
 859		  free		 50592		     0		638976		262144
 860		  free		 54880		     0		704512		262144
 861		 alloc		 18912		360448		671744		262144
 862		  free		 18784		     0		704512		262144
 863		 alloc		111328		131072		573440		262144
 864		 alloc		113120		393216		442368		262144
 865		 alloc		 59104		917504		376832		262144
 866		 alloc		  2592		802816		372736		262144
 867		 alloc		   800		806912		371712		262144
 868		  free		 18912		     0		404480		262144
 869		 alloc		 92832		524288		273408		131072
 870		 alloc		125088		655360		142336		 65536
 871		 alloc		124128		    -1		     0		 65536
 872		  free		   800		     0		143360		 65536
 873		 alloc		 80736		    -1		     0		 65536
 874		 alloc		 24736		327680		110592		 65536
 875		  free		126624		     0		241664		131072
 876		  free		 14112		     0		258048		131072
 877		  free		  2592		     0		262144		131072
 878		 alloc		 58400		983040		196608		131072
 879		 alloc		  7584		360448		188416		131072
 880		  free		111328		     0		319488		262144
 881		  free		 21344		     0		352256		262144
 882		  free		125088		     0		483328		262144
 883		  free		 59104		     0		548864		262144
 884		  free		 63584		     0		614400		262144
 885		  free		 56928		     0		679936		262144
 886		 alloc		117920		655360		548864		262144
 887		 alloc		 14752		376832		532480		262144
 888		  free		124128		    -1		     0		     0
 889		  free		  7584		     0		540672		262144
 890		  free		 58400		     0		606208		262144
 891		  free		113120		     0		737280		262144
 892		  free		 24736		     0		770048		262144
 893		 alloc		107744		393216		638976		262144
 894		 alloc		 57568		262144		573440		262144
 895		 alloc		   160		360448		573184		262144
 896		 alloc		 58720		     0		507648		262144
 897		  free		 92832		     0		638720		262144
 898		 alloc		121440		131072		507648		262144
 899		  free		 80736		    -1		     0		     0
 900		 alloc		 38496		 65536		442112		262144
 901		  free		   160		     0		442368		262144
 902		 alloc		 29344		327680		409600		262144
 903		  free		117920		     0		540672		524288
 904		  free		 14752		     0		557056		524288
 905		 alloc		 25120		360448		524288		524288
 906		 alloc		 29984		524288		491520		262144
 907		  free		 25120		     0		524288		262144
 908		  free		107744		     0		655360		262144
 909		  free		 29984		     0		688128		524288
 910		 alloc		 59104		393216		622592		524288
 911		  free		 58720		     0		688128		524288
 912		 alloc		 77344		524288		557056		262144
 913		  free		 38496		     0		622592		262144
 914		 alloc		 25312		360448		589824		262144
 915		 alloc		 14112		458752		573440		262144
 916		  free		 57568		     0		638976		262144
 917		 alloc		 42336		262144		573440		262144
 918		 alloc		 18976		491520		540672		262144
 919		 alloc		 68192		     0		409600		262144
 920		  free		 29344		     0		442368		262144
 921		  free		 68192		     0		573440		262144
 922		  free		 59104		     0		638976		262144
 923		 alloc		 25504		327680		606208		262144
 924		  free		121440		     0		737280		262144
 925		  free		 77344		     0		868352		524288
 926		 alloc		  4576		475136		860160		524288
 927		  free		 18976		     0		892928		524288
 928		  free		 14112		     0		909312		524288
 929		 alloc		126048		     0		778240		524288
 930		  free		126048		     0		909312		524288
 931		 alloc		 34464		393216		843776		524288
 932		  free		  4576		     0		851968		524288
 933		 alloc		 22240		458752		819200		524288
 934		 alloc		 30048		491520		786432		524288
 935		  free		 25312		     0		819200		524288
 936		 alloc		 68704		     0		688128		524288
 937		 alloc		 60768		131072		622592		524288
 938		  free		 42336		     0		688128		524288
 939		 alloc		126368		524288		557056		262144
 940		 alloc		110624		655360		425984		262144
 941		 alloc		 57248		196608		360448		262144
 942		  free		 22240		     0		393216		262144
 943		 alloc		  3360		360448		389120		262144
 944		 alloc		110496		786432		258048		131072
 945		 alloc		 90400		917504		126976		 65536
 946		  free		 34464		     0		192512		 65536
 947		  free		 90400		     0		323584		131072
 948		  free		 57248		     0		389120		131072
 949		 alloc		 50400		196608		323584		131072
 950		 alloc		 52704		262144		258048		131072
 951		 alloc		116832		917504		126976		 65536
 952		  free		126368		     0		258048		131072
 953		  free		 25504		     0		290816		131072
 954		 alloc		 16800		327680		258048		131072
 955		 alloc		101728		524288		126976		 65536
 956		 alloc		 37664		393216		 61440		 32768
 957		  free		 16800		     0		 94208		 32768
 958		  free		 50400		     0		159744		 65536
 959		  free		  3360		     0		163840		 65536
 960		 alloc		 30368		458752		131072		 65536
 961		  free		110496		     0		262144		131072
 962		 alloc		 32672		196608		229376		131072
 963		  free		 68704		     0		360448		131072
 964		  free		 30048		     0		393216		131072
 965		  free		 60768		     0		458752		131072
 966		 alloc		 41184		131072		393216		131072
 967		 alloc		 75168		     0		262144		131072
 968		  free		 37664		     0		327680		131072
 969		  free		110624		     0		458752		131072
 970		 alloc		 95456		655360		327680		131072
 971		  free		101728		     0		458752		131072
 972		 alloc		 76320		524288		327680		131072
 973		  free		 76320		     0		458752		131072
 974		 alloc		 30944		229376		425984		131072
 975		 alloc		  1376		491520		423936		131072
 976		  free		 52704		     0		489472		131072
 977		  free		116832		     0		620544		262144
 978		 alloc		 78880		262144		489472		262144
 979		  free		 30368		     0		522240		262144
 980		 alloc		 13536		507904		505856		262144
 981		 alloc		 90656		524288		374784		262144
 982		  free		 13536		     0		391168		262144
 983		 alloc		  4640		499712		382976		262144
 984		 alloc		 87840		786432		251904		131072
 985		  free		 32672		     0		284672		131072
 986		 alloc		 26592		196608		251904		131072
 987		 alloc		 42016		393216		186368		131072
 988		  free		  1376		     0		188416		131072
 989		 alloc		119072		917504		 57344		 32768
 990		  free		 41184		     0		122880		 65536
 991		  free		 75168		     0		253952		131072
 992		  free		 95456		     0		385024		131072
 993		  free		 30944		     0		417792		131072
 994		  free		 78880		     0		548864		131072
 995		  free		 90656		     0		679936		262144
 996		  free		  4640		     0		688128		262144
 997		  free		 87840		     0		819200		262144
 998		  free		 26592		     0		851968		262144
 999		  free		 42016		     0		917504		524288
1000		  free		119072		     0		1048576		1048576
70 Allocations Failed
TOTAL ALLOCATIONS: 465 
